dob,salary,salary_inc,inflation,old_pension_pa,new_pension_pa,old_pension_20yr_pa,new_pension_20yr_pa,age,old_pension_total,new_pension_total_linear,new_pension_total_geomet,loss_percent,loss_pounds,number,binned_by_pc_loss,binned_by_pounds_loss,binned_by_salary,binned_by_age
1964,47500,0.04,0.03,6180,4600,6180,3960,57.5,123600,85600.0,85448.66750592258,30.74433656957929,38000.0,2019,30-35%,0-50k,40-60k,50-60
1964,52500,0.04,0.03,6830,4840,6830,4200,57.5,136600,90400.0,90256.72501617981,33.82137628111274,46200.0,1902,30-35%,0-50k,40-60k,50-60
1964,57500,0.04,0.03,7410,5080,7410,4440,57.5,148200,95200.0,95063.96689281832,35.76248313090419,53000.0,1916,35-40%,50-100k,40-60k,50-60
1964,62500,0.04,0.03,7660,5300,7660,4660,57.5,153200,99600.0,99469.9899626864,34.9869451697128,53600.0,1715,30-35%,50-100k,60-80k,50-60
1964,67500,0.04,0.03,7860,5500,7860,4860,57.5,157200,103600.0,103475.02010199043,34.096692111959285,53600.0,868,30-35%,50-100k,60-80k,50-60
1964,72500,0.04,0.03,8060,5690,8060,5050,57.5,161200,107400.0,107279.45065622643,33.37468982630273,53800.0,842,30-35%,50-100k,60-80k,50-60
1964,77500,0.04,0.03,8260,5890,8260,5250,57.5,165200,111400.0,111283.78695502841,32.56658595641647,53800.0,575,30-35%,50-100k,60-80k,50-60
1964,82500,0.04,0.03,8450,6090,8450,5450,57.5,169000,115400.0,115287.82187516379,31.715976331360945,53600.0,513,30-35%,50-100k,80k+,50-60
1964,87500,0.04,0.03,8650,6290,8650,5650,57.5,173000,119400.0,119291.5858040705,30.982658959537574,53600.0,545,30-35%,50-100k,80k+,50-60
1964,92500,0.04,0.03,8850,6490,8850,5850,57.5,177000,123400.0,123295.10517398271,30.282485875706215,53600.0,354,30-35%,50-100k,80k+,50-60
1964,97500,0.04,0.03,9050,6680,9050,6040,57.5,181000,127200.0,127098.24312621387,29.723756906077348,53800.0,271,25-30%,50-100k,80k+,50-60
1964,102500,0.04,0.03,9240,6880,9240,6240,57.5,184800,131200.0,131101.3494737979,29.004329004329005,53600.0,289,25-30%,50-100k,80k+,50-60
1964,107500,0.04,0.03,9440,7080,9440,6440,57.5,188800,135200.0,135104.27167356035,28.389830508474578,53600.0,211,25-30%,50-100k,80k+,50-60
1964,112500,0.04,0.03,9640,7280,9640,6640,57.5,192800,139200.0,139107.02563782118,27.800829875518673,53600.0,180,25-30%,50-100k,80k+,50-60
1964,117500,0.04,0.03,9840,7470,9840,6830,57.5,196800,143000.0,142909.49896299694,27.33739837398374,53800.0,124,25-30%,50-100k,80k+,50-60
1964,122500,0.04,0.03,10040,7670,10040,7030,57.5,200800,147000.0,146911.96410267433,26.792828685258964,53800.0,130,25-30%,50-100k,80k+,50-60
1964,127500,0.04,0.03,10230,7870,10230,7230,57.5,204600,151000.0,150914.29844582328,26.197458455522973,53600.0,117,25-30%,50-100k,80k+,50-60
1964,132500,0.04,0.03,10430,8070,10430,7430,57.5,208600,155000.0,154916.51213782196,25.69511025886865,53600.0,70,25-30%,50-100k,80k+,50-60
1964,137500,0.04,0.03,10630,8270,10630,7630,57.5,212600,159000.0,158918.61430080168,25.211665098777047,53600.0,81,25-30%,50-100k,80k+,50-60
1964,142500,0.04,0.03,10830,8460,10830,7820,57.5,216600,162800.0,162720.51555232247,24.83841181902124,53800.0,72,20-25%,50-100k,80k+,50-60
1964,147500,0.04,0.03,11020,8660,11020,8020,57.5,220400,166800.0,166722.42316991684,24.319419237749546,53600.0,61,20-25%,50-100k,80k+,50-60
1964,200000,0.04,0.03,13100,10740,13100,10100,57.5,262000,208400.0,208337.91751801228,20.458015267175572,53600.0,309,20-25%,50-100k,80k+,50-60
1959,2500,0.04,0.03,140,130,140,110,62.5,2800,2400.0,2394.7270666946115,14.285714285714286,400.0,310,10-15%,0-50k,0-20k,60-70
1959,7500,0.04,0.03,440,390,440,330,62.5,8800,7200.0,7184.1812000838345,18.181818181818183,1600.0,451,15-20%,0-50k,0-20k,60-70
1959,12500,0.04,0.03,750,670,750,570,62.5,15000,12400.0,12374.488819279248,17.333333333333332,2600.0,461,15-20%,0-50k,0-20k,60-70
1959,17500,0.04,0.03,1040,940,1040,810,62.5,20800,17500.0,17469.45878325697,15.865384615384615,3300.0,487,15-20%,0-50k,0-20k,60-70
1959,22500,0.04,0.03,1350,1210,1350,1040,62.5,27000,22500.0,22459.3767073417,16.666666666666668,4500.0,590,15-20%,0-50k,20-40k,60-70
1959,27500,0.04,0.03,1650,1490,1650,1280,62.5,33000,27700.0,27649.647256916294,16.060606060606062,5300.0,579,15-20%,0-50k,20-40k,60-70
1959,32500,0.04,0.03,1950,1760,1950,1520,62.5,39000,32800.0,32744.464944509848,15.897435897435898,6200.0,835,15-20%,0-50k,20-40k,60-70
1959,37500,0.04,0.03,2260,2020,2260,1740,62.5,45200,37600.0,37534.056946982375,16.8141592920354,7600.0,643,15-20%,0-50k,20-40k,60-70
1959,42500,0.04,0.03,2550,2160,2550,1880,62.5,51000,40400.0,40338.63944156449,20.784313725490197,10600.0,1166,20-25%,0-50k,40-60k,60-70
1959,47500,0.04,0.03,2860,2300,2860,2020,62.5,57200,43200.0,43142.62575963869,24.475524475524477,14000.0,1035,20-25%,0-50k,40-60k,60-70
1959,52500,0.04,0.03,3150,2430,3150,2150,62.5,63000,45800.0,45745.88951614187,27.3015873015873,17200.0,934,25-30%,0-50k,40-60k,60-70
1959,57500,0.04,0.03,3460,2570,3460,2290,62.5,69200,48600.0,48549.01269153003,29.76878612716763,20600.0,969,25-30%,0-50k,40-60k,60-70
1959,62500,0.04,0.03,3600,2680,3600,2400,62.5,72000,50800.0,50751.22446845423,29.444444444444443,21200.0,907,25-30%,0-50k,60-80k,60-70
1959,67500,0.04,0.03,3690,2770,3690,2490,62.5,73800,52600.0,52552.896164349244,28.726287262872628,21200.0,528,25-30%,0-50k,60-80k,60-70
1959,72500,0.04,0.03,3780,2860,3780,2580,62.5,75600,54400.0,54354.45699017058,28.04232804232804,21200.0,487,25-30%,0-50k,60-80k,60-70
1959,77500,0.04,0.03,3870,2950,3870,2670,62.5,77400,56200.0,56155.91762864479,27.39018087855297,21200.0,373,25-30%,0-50k,60-80k,60-70
1959,82500,0.04,0.03,3960,3040,3960,2760,62.5,79200,58000.0,57957.28743195584,26.767676767676768,21200.0,310,25-30%,0-50k,80k+,60-70
1959,87500,0.04,0.03,4050,3130,4050,2850,62.5,81000,59800.0,59758.574622757165,26.17283950617284,21200.0,320,25-30%,0-50k,80k+,60-70
1959,92500,0.04,0.03,4140,3220,4140,2940,62.5,82800,61600.0,61559.78645979139,25.603864734299517,21200.0,262,25-30%,0-50k,80k+,60-70
1959,97500,0.04,0.03,4230,3310,4230,3030,62.5,84600,63400.0,63360.92937518408,25.059101654846337,21200.0,213,25-30%,0-50k,80k+,60-70
1959,102500,0.04,0.03,4320,3400,4320,3120,62.5,86400,65200.0,65162.009088910934,24.537037037037038,21200.0,185,20-25%,0-50k,80k+,60-70
1959,107500,0.04,0.03,4420,3490,4420,3210,62.5,88400,67000.0,66963.03070474663,24.20814479638009,21400.0,153,20-25%,0-50k,80k+,60-70
1959,112500,0.04,0.03,4510,3580,4510,3300,62.5,90200,68800.0,68763.99879110229,23.725055432372507,21400.0,142,20-25%,0-50k,80k+,60-70
1959,117500,0.04,0.03,4600,3670,4600,3390,62.5,92000,70600.0,70564.91744945635,23.26086956521739,21400.0,106,20-25%,0-50k,80k+,60-70
1959,122500,0.04,0.03,4690,3760,4690,3480,62.5,93800,72400.0,72365.79037254782,22.81449893390192,21400.0,93,20-25%,0-50k,80k+,60-70
1959,127500,0.04,0.03,4780,3850,4780,3570,62.5,95600,74200.0,74166.62089407408,22.384937238493723,21400.0,76,20-25%,0-50k,80k+,60-70
1959,132500,0.04,0.03,4870,3940,4870,3660,62.5,97400,76000.0,75967.41203130712,21.971252566735114,21400.0,55,20-25%,0-50k,80k+,60-70
1959,137500,0.04,0.03,4960,4040,4960,3760,62.5,99200,78000.0,77968.24820226984,21.370967741935484,21200.0,37,20-25%,0-50k,80k+,60-70
1959,142500,0.04,0.03,5050,4130,5050,3850,62.5,101000,79800.0,79768.96488406444,20.99009900990099,21200.0,38,20-25%,0-50k,80k+,60-70
1959,147500,0.04,0.03,5140,4220,5140,3940,62.5,102800,81600.0,81569.64991706592,20.622568093385215,21200.0,42,20-25%,0-50k,80k+,60-70
1959,200000,0.04,0.03,6090,5170,6090,4890,62.5,121800,100600.0,100575.38468413381,17.4055829228243,21200.0,265,15-20%,0-50k,80k+,60-70
1956,2500,0.04,0.03,40,40,40,30,65.5,800,700.0,695.4639219751655,12.5,100.0,300,10-15%,0-50k,0-20k,60-70
1956,7500,0.04,0.03,140,130,140,120,65.5,2800,2500.0,2498.7363030795086,10.714285714285714,300.0,378,10-15%,0-50k,0-20k,60-70
1956,12500,0.04,0.03,240,230,240,210,65.5,4800,4400.0,4397.127604270813,8.333333333333334,400.0,376,5-10%,0-50k,0-20k,60-70
1956,17500,0.04,0.03,330,320,330,300,65.5,6600,6200.0,6197.962083298339,6.0606060606060606,400.0,367,5-10%,0-50k,0-20k,60-70
1956,22500,0.04,0.03,440,420,440,390,65.5,8800,8100.0,8096.489944535677,7.954545454545454,700.0,434,5-10%,0-50k,20-40k,60-70
1956,27500,0.04,0.03,540,520,540,490,65.5,10800,10100.0,10097.185372500977,6.481481481481482,700.0,358,5-10%,0-50k,20-40k,60-70
1956,32500,0.04,0.03,640,610,640,570,65.5,12800,11800.0,11795.716796870633,7.8125,1000.0,384,5-10%,0-50k,20-40k,60-70
1956,37500,0.04,0.03,740,710,740,670,65.5,14800,13800.0,13796.337852683024,6.756756756756757,1000.0,319,5-10%,0-50k,20-40k,60-70
1956,42500,0.04,0.03,840,780,840,730,65.5,16800,15100.0,15094.770168960269,10.119047619047619,1700.0,478,10-15%,0-50k,40-60k,60-70
1956,47500,0.04,0.03,940,860,940,810,65.5,18800,16700.0,16695.271482873457,11.170212765957446,2100.0,367,10-15%,0-50k,40-60k,60-70
1956,52500,0.04,0.03,1030,930,1030,880,65.5,20600,18100.0,18095.637379611737,12.135922330097088,2500.0,308,10-15%,0-50k,40-60k,60-70
1956,57500,0.04,0.03,1140,1010,1140,960,65.5,22800,19700.0,19695.991831203268,13.596491228070175,3100.0,393,10-15%,0-50k,40-60k,60-70
1956,62500,0.04,0.03,1190,1060,1190,1010,65.5,23800,20700.0,20696.185524313947,13.025210084033613,3100.0,351,10-15%,0-50k,60-80k,60-70
1956,67500,0.04,0.03,1220,1090,1220,1040,65.5,24400,21300.0,21296.293006360906,12.704918032786885,3100.0,201,10-15%,0-50k,60-80k,60-70
1956,72500,0.04,0.03,1250,1120,1250,1070,65.5,25000,21900.0,21896.394596454622,12.4,3100.0,217,10-15%,0-50k,60-80k,60-70
1956,77500,0.04,0.03,1280,1150,1280,1100,65.5,25600,22500.0,22496.490766210252,12.109375,3100.0,179,10-15%,0-50k,60-80k,60-70
1956,82500,0.04,0.03,1310,1180,1310,1130,65.5,26200,23100.0,23096.58193821154,11.83206106870229,3100.0,144,10-15%,0-50k,80k+,60-70
1956,87500,0.04,0.03,1340,1210,1340,1160,65.5,26800,23700.0,23696.66849222223,11.567164179104477,3100.0,178,10-15%,0-50k,80k+,60-70
1956,92500,0.04,0.03,1370,1240,1370,1190,65.5,27400,24300.0,24296.75077047627,11.313868613138686,3100.0,147,10-15%,0-50k,80k+,60-70
1956,97500,0.04,0.03,1400,1270,1400,1220,65.5,28000,24900.0,24896.82908220233,11.071428571428571,3100.0,114,10-15%,0-50k,80k+,60-70
1956,102500,0.04,0.03,1430,1300,1430,1250,65.5,28600,25500.0,25496.903707509904,10.839160839160838,3100.0,117,10-15%,0-50k,80k+,60-70
1956,107500,0.04,0.03,1460,1330,1460,1280,65.5,29200,26100.0,26096.97490073772,10.616438356164384,3100.0,64,10-15%,0-50k,80k+,60-70
1956,112500,0.04,0.03,1490,1360,1490,1310,65.5,29800,26700.0,26697.042893351674,10.40268456375839,3100.0,86,10-15%,0-50k,80k+,60-70
1956,117500,0.04,0.03,1520,1390,1520,1340,65.5,30400,27300.0,27297.107896459238,10.197368421052632,3100.0,57,10-15%,0-50k,80k+,60-70
1956,122500,0.04,0.03,1550,1420,1550,1370,65.5,31000,27900.0,27897.170103000146,10.0,3100.0,52,10-15%,0-50k,80k+,60-70
1956,127500,0.04,0.03,1580,1450,1580,1400,65.5,31600,28500.0,28497.22968965955,9.810126582278482,3100.0,39,5-10%,0-50k,80k+,60-70
1956,132500,0.04,0.03,1610,1480,1610,1430,65.5,32200,29100.0,29097.286818544562,9.627329192546584,3100.0,34,5-10%,0-50k,80k+,60-70
1956,137500,0.04,0.03,1640,1510,1640,1460,65.5,32800,29700.0,29697.341638657723,9.451219512195122,3100.0,31,5-10%,0-50k,80k+,60-70
1956,142500,0.04,0.03,1670,1540,1670,1490,65.5,33400,30300.0,30297.394287194977,9.281437125748504,3100.0,19,5-10%,0-50k,80k+,60-70
1956,147500,0.04,0.03,1700,1570,1700,1520,65.5,34000,30900.0,30897.444890692077,9.117647058823529,3100.0,22,5-10%,0-50k,80k+,60-70
1956,200000,0.04,0.03,2010,1890,2010,1840,65.5,40200,37300.0,37297.8833472094,7.213930348258707,2900.0,124,5-10%,0-50k,80k+,60-70
